,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
118,600195.XSHG,600195,中牧股份,XSHG,2015-06-30,26.78,26.78,25.88,29.0,24.1,28.1,15065940,397571048,11887,0.0351,0.3998013139,12077380000,12077380000,0.0493,42.6716,41.6048,4.1519,1,26.389
119,600195.XSHG,600195,中牧股份,XSHG,2015-07-01,28.1,28.1,27.9,28.46,25.29,25.29,10663065,290933819,10388,0.0248,0.3998013139,10869642000,10869642000,-0.1,38.4045,37.4443,3.7367,1,27.284
120,600195.XSHG,600195,中牧股份,XSHG,2015-07-02,25.29,25.29,24.4,25.28,22.76,23.29,17455015,408176615,10315,0.0406,0.3998013139,10010042000,10010042000,-0.0791,35.3674,34.4831,3.4412,1,23.384
121,600195.XSHG,600195,中牧股份,XSHG,2015-07-03,23.29,23.29,22.66,23.28,20.96,22.59,16216751,354848593,10666,0.0377,0.3998013139,9709182000,9709182000,-0.0301,34.3044,33.4467,3.3377,1,21.882
122,600195.XSHG,600195,中牧股份,XSHG,2015-07-06,22.59,22.59,24.0,24.6,20.33,20.56,20582709,451896641,13171,0.0479,0.3998013139,8836688000,8836688000,-0.0899,31.2217,30.4411,3.0378,1,21.955
123,600195.XSHG,600195,中牧股份,XSHG,2015-07-07,20.56,20.56,19.39,19.72,18.5,18.5,9783761,183371995,5020,0.0228,0.3998013139,7951300000,7951300000,-0.1002,28.0934,27.3911,2.7334,1,18.742
124,600195.XSHG,600195,中牧股份,XSHG,2015-07-08,18.5,18.5,16.65,20.35,16.65,17.21,42917670,768526462,14404,0.0999,0.3998013139,7396858000,7396858000,-0.0697,26.1345,25.4811,2.5428,1,17.907
125,600195.XSHG,600195,中牧股份,XSHG,2015-07-09,17.21,17.21,17.75,18.93,17.42,18.93,13831864,257496528,7261,0.0322,0.3998013139,8136114000,8136114000,0.0999,28.7464,28.0277,2.797,1,18.616
126,600195.XSHG,600195,中牧股份,XSHG,2015-07-10,18.93,18.93,20.3,20.82,19.97,20.82,4844576,99508855,2263,0.0113,0.3998013139,8948436000,8948436000,0.0998,31.6165,30.8261,3.0762,1,20.54
127,600195.XSHG,600195,中牧股份,XSHG,2015-07-13,20.82,20.82,22.87,22.9,22.0,22.9,15223153,346179573,7750,0.0354,0.3998013139,9842420000,9842420000,0.0999,34.7751,33.9057,3.3835,1,22.74
128,600195.XSHG,600195,中牧股份,XSHG,2015-07-14,22.9,22.9,23.06,25.09,22.5,23.25,24480690,583801104,16181,0.057,0.3998013139,9992850000,9992850000,0.0153,35.3066,34.4239,3.4353,1,23.847
129,600195.XSHG,600195,中牧股份,XSHG,2015-07-15,23.25,23.25,22.4,23.7,20.93,20.93,14574585,322554360,13443,0.0339,0.3998013139,8995714000,8995714000,-0.0998,31.7835,30.9889,3.0925,1,22.131
130,600195.XSHG,600195,中牧股份,XSHG,2015-07-16,20.93,20.93,20.93,22.55,19.18,21.98,12753035,274857084,10069,0.0297,0.3998013139,9447004000,9447004000,0.0502,33.378,32.5436,3.2476,1,21.552
131,600195.XSHG,600195,中牧股份,XSHG,2015-07-17,21.98,21.98,21.98,24.15,21.98,23.99,15664168,370196537,9548,0.0364,0.3998013139,10310902000,10310902000,0.0914,36.4303,35.5196,3.5446,1,23.633
132,600195.XSHG,600195,中牧股份,XSHG,2015-07-20,23.99,23.99,24.19,25.56,23.5,24.93,15134899,374952566,11718,0.0352,0.3998013139,10714914000,10714914000,0.0392,37.8578,36.9113,3.6835,1,24.774
133,600195.XSHG,600195,中牧股份,XSHG,2015-07-21,24.93,24.93,25.0,26.97,24.0,26.32,21370022,553867364,14807,0.0497,0.3998013139,11312336000,11312336000,0.0558,39.9686,38.9694,3.8889,1,25.918
134,600195.XSHG,600195,中牧股份,XSHG,2015-07-22,26.32,26.32,26.42,27.17,25.3,26.09,15543874,408943451,12975,0.0362,0.3998013139,11213482000,11213482000,-0.0087,39.6193,38.6288,3.8549,1,26.309
135,600195.XSHG,600195,中牧股份,XSHG,2015-07-23,26.09,26.09,26.14,26.8,25.95,26.58,11546739,305137734,10367,0.0269,0.3998013139,11424084000,11424084000,0.0188,40.3634,39.3543,3.9273,1,26.426
